ANO_SAEB;CO_UF;NO_UF;DEPENDENCIA_ADM;LOCALIZACAO;CAPITAL;MEDIA_2_LP;MEDIA_2_MT;MEDIA_5_LP;MEDIA_5_MT;MEDIA_9_LP;MEDIA_9_MT;MEDIA_9_CH;MEDIA_9_CN;MEDIA_12_LP;MEDIA_12_MT;MEDIA_13_LP;MEDIA_13_MT;MEDIA_14_LP;MEDIA_14_MT;nivel_0_LP2;nivel_1_LP2;nivel_2_LP2;nivel_3_LP2;nivel_4_LP2;nivel_5_LP2;nivel_6_LP2;nivel_7_LP2;nivel_8_LP2;nivel_0_MT2;nivel_1_MT2;nivel_2_MT2;nivel_3_MT2;nivel_4_MT2;nivel_5_MT2;nivel_6_MT2;nivel_7_MT2;nivel_8_MT2;nivel_0_LP5;nivel_1_LP5;nivel_2_LP5;nivel_3_LP5;nivel_4_LP5;nivel_5_LP5;nivel_6_LP5;nivel_7_LP5;nivel_8_LP5;nivel_9_LP5;nivel_0_MT5;nivel_1_MT5;nivel_2_MT5;nivel_3_MT5;nivel_4_MT5;nivel_5_MT5;nivel_6_MT5;nivel_7_MT5;nivel_8_MT5;nivel_9_MT5;nivel_10_MT5;nivel_0_LP9;nivel_1_LP9;nivel_2_LP9;nivel_3_LP9;nivel_4_LP9;nivel_5_LP9;nivel_6_LP9;nivel_7_LP9;nivel_8_LP9;nivel_0_MT9;nivel_1_MT9;nivel_2_MT9;nivel_3_MT9;nivel_4_MT9;nivel_5_MT9;nivel_6_MT9;nivel_7_MT9;nivel_8_MT9;nivel_9_MT9;nivel_0_CH9;nivel_1_CH9;nivel_2_CH9;nivel_3_CH9;nivel_4_CH9;nivel_5_CH9;nivel_6_CH9;nivel_7_CH9;nivel_8_CH9;nivel_9_CH9;nivel_0_CN9;nivel_1_CN9;nivel_2_CN9;nivel_3_CN9;nivel_4_CN9;nivel_5_CN9;nivel_6_CN9;nivel_7_CN9;nivel_8_CN9;nivel_0_LP12;nivel_1_LP12;nivel_2_LP12;nivel_3_LP12;nivel_4_LP12;nivel_5_LP12;nivel_6_LP12;nivel_7_LP12;nivel_8_LP12;nivel_0_MT12;nivel_1_MT12;nivel_2_MT12;nivel_3_MT12;nivel_4_MT12;nivel_5_MT12;nivel_6_MT12;nivel_7_MT12;nivel_8_MT12;nivel_9_MT12;nivel_10_MT12;nivel_0_LP13;nivel_1_LP13;nivel_2_LP13;nivel_3_LP13;nivel_4_LP13;nivel_5_LP13;nivel_6_LP13;nivel_7_LP13;nivel_8_LP13;nivel_0_MT13;nivel_1_MT13;nivel_2_MT13;nivel_3_MT13;nivel_4_MT13;nivel_5_MT13;nivel_6_MT13;nivel_7_MT13;nivel_8_MT13;nivel_9_MT13;nivel_10_MT13;nivel_0_LP14;nivel_1_LP14;nivel_2_LP14;nivel_3_LP14;nivel_4_LP14;nivel_5_LP14;nivel_6_LP14;nivel_7_LP14;nivel_8_LP14;nivel_0_MT14;nivel_1_MT14;nivel_2_MT14;nivel_3_MT14;nivel_4_MT14;nivel_5_MT14;nivel_6_MT14;nivel_7_MT14;nivel_8_MT14;nivel_9_MT14;nivel_10_MT14
2021;16;Amapá;Municipal;Total;Capital;696,22;737,43;188,29;196,74;;;;;;;;;;;27,39;10,49;18,74;13,85;10,6;5,98;8,55;3,79;0,61;3,46;11,11;18,58;11,97;14,44;16,03;5,39;9,43;9,59;8,81;16,84;17,78;16,61;16,01;12,09;7,18;3,13;1,48;0,07;2,52;10,78;20,1;22,8;18,82;13,46;6,83;3,39;0,98;0,31;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;16;Amapá;Municipal;Total;Interior;670,24;684,63;175,63;182,72;248,93;238,19;231,74;225,78;;;;;;;48,48;11,35;14,29;9,22;6,33;4,8;3,27;2,27;0;27,47;20,65;14,87;18,81;11,88;1,26;5,06;0;0;13,16;20,18;19,15;19,15;13,21;8,7;4,21;1,77;0,42;0,06;4,26;14,19;27,77;24,19;16,09;8,66;3,18;1,18;0,44;0,04;0;12,63;15,38;19,7;25,24;15,37;8,49;2,94;0,25;0;18,7;20,36;22,92;18,58;12,83;4,97;1,39;0;0,25;0;21,43;24,11;25;16,07;11,61;1,79;0;0;0;0;31,85;17,78;21,48;16,3;8,15;2,96;0;1,48;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;16;Amapá;Municipal;Urbana;Total;687,43;714,78;184,43;191,11;248,93;238,19;231,74;225,78;;;;;;;35,31;10,35;16,93;11,76;9,3;5,79;6,75;3,43;0,36;13,86;14,93;16,44;15,97;13,01;9,46;5,85;5,13;5,33;10,15;17,2;18,25;18,33;15,1;11,05;6,08;2,76;1,01;0,07;3,16;11,93;23,31;23,58;17,92;11,46;5,3;2,37;0,79;0,17;0;12,63;15,38;19,7;25,24;15,37;8,49;2,94;0,25;0;18,7;20,36;22,92;18,58;12,83;4,97;1,39;0;0,25;0;21,43;24,11;25;16,07;11,61;1,79;0;0;0;0;31,85;17,78;21,48;16,3;8,15;2,96;0;1,48;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;16;Amapá;Municipal;Urbana;Capital;699,59;741,19;189,72;197,41;;;;;;;;;;;24,71;10,51;19,02;14,63;10,97;5,89;9,44;4,12;0,7;2,29;9,66;18,68;11,67;14,85;16,89;5,73;9,91;10,31;8,62;16,4;17,23;16,61;15,89;12,62;7,53;3,45;1,56;0,08;2,52;10,65;19,76;22,64;18,88;13,52;7,17;3,47;1,07;0,31;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;16;Amapá;Municipal;Urbana;Interior;674,39;686,48;179,4;185,1;248,93;238,19;231,74;225,78;;;;;;;46,68;10,19;14,69;8,69;7,5;5,69;3,87;2,69;0;26,26;20,58;14,04;20,58;11,04;1,5;5,99;0;0;11,61;17,96;19,23;19,97;14,35;9,56;4,69;2,09;0,47;0,07;3,77;13,16;26,68;24,47;17;9,51;3,52;1,33;0,52;0,04;0;12,63;15,38;19,7;25,24;15,37;8,49;2,94;0,25;0;18,7;20,36;22,92;18,58;12,83;4,97;1,39;0;0,25;0;21,43;24,11;25;16,07;11,61;1,79;0;0;0;0;31,85;17,78;21,48;16,3;8,15;2,96;0;1,48;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;16;Amapá;Municipal;Rural;Total;658,7;690,79;164,09;178,39;;;;;;;;;;;52,95;14,35;14,16;10,39;3,56;2,97;0,97;0,65;0;24,06;21,2;18,7;11,39;14,19;4,42;1,34;2,69;2,01;17;27,31;20,08;15,56;11,01;5,64;2,73;0,27;0,4;0;5,18;16,59;29,36;23,26;14,03;7,6;2,45;1,32;0,11;0,1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;16;Amapá;Municipal;Rural;Capital;672,17;710,63;176,8;191,32;;;;;;;;;;;46,51;10,34;16,71;8,29;7,93;6,61;2,16;1,44;0;11,85;21,45;17,83;14,09;11,47;9,85;2,99;5,99;4,49;10,3;20,32;22,26;16,59;16,97;7,84;4,39;0,51;0,82;0;2,52;11,85;22,85;24,06;18,34;13;4,08;2,73;0,29;0,27;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;16;Amapá;Municipal;Rural;Interior;647,72;674,63;156,35;170,52;;;;;;;;;;;58,2;17,62;12,09;12,09;0;0;0;0;0;34;21;19,4;9,2;16,4;0;0;0;0;21,08;31,56;18,75;14,93;7,38;4,31;1,72;0,13;0,13;0;6,79;19,47;33,32;22,78;11,41;4,31;1,46;0,46;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;16;Amapá;Privada;Total;Total;765,4;768,53;233,97;233,8;283,45;280,03;272,39;269,41;290,95;292,2;;;290,95;292,2;1,27;2,35;3,53;9,48;16,19;21,72;22,02;16,78;6,67;0;2,28;7,46;9,39;10,9;22,4;21,49;20,34;5,74;0,96;3,11;6,65;10,71;20,82;20,56;17,55;13,47;5,01;1,17;0,38;1,37;8,24;14,72;18,29;20,76;17,49;12,55;4,61;1,6;0;5,83;4,61;11,77;14,1;23,16;19,35;17,42;3,75;0;6,45;7,31;12,2;16,19;21;21,07;9,42;4,97;1,39;0;10,45;9,32;13,44;11,18;24,51;17,11;8,58;5,12;0,3;0;12,83;9,61;10,47;16,69;20,87;15,2;9,13;3,46;1,73;14,77;7,41;9,87;16,63;20,59;16,29;11,77;2,66;0;14,6;14,51;8,81;11,88;20,9;11,07;9,62;3,69;4,91;0;0;;;;;;;;;;;;;;;;;;;;;14,77;7,41;9,87;16,63;20,59;16,29;11,77;2,66;0;14,6;14,51;8,81;11,88;20,9;11,07;9,62;3,69;4,91;0;0
2021;16;Amapá;Privada;Total;Capital;760,94;766,17;234,05;232,84;281,95;279,55;271,48;271,22;296,69;298,66;;;296,69;298,66;1,48;2,14;4,57;11,63;16,43;22,66;22;13,29;5,81;0;2,67;8,87;10,81;10,09;20,47;21,93;19,32;5,83;0,49;3,44;6,98;10,67;21,09;20,45;16,62;13,27;5,46;1,52;0,2;1,47;9,05;15,73;17,5;19,81;17,9;12,54;4,33;1,47;0;6,45;4,92;10,79;15,47;23,68;18,05;17,58;3,05;0;6,21;7,62;12,19;16,88;20,52;22,27;8,09;4,81;1,41;0;10,92;9,8;14,57;6,72;26,33;17,93;8,4;5,32;0;0;13,19;7,87;11,28;16,17;21,49;13,83;9,79;4,68;1,7;12,15;8,1;8,1;15,38;22,27;16,6;14,98;2,43;0;11,34;15,79;7,29;11,34;21,05;9,72;12,15;4,86;6,48;0;0;;;;;;;;;;;;;;;;;;;;;12,15;8,1;8,1;15,38;22,27;16,6;14,98;2,43;0;11,34;15,79;7,29;11,34;21,05;9,72;12,15;4,86;6,48;0;0
2021;16;Amapá;Privada;Total;Interior;777,64;775,02;233,72;237,01;287,75;281,4;274,99;264,27;272,92;271,9;;;272,92;271,9;0,68;2,93;0,68;3,6;15,54;19,14;22,07;26,35;9,01;0;1,19;3,58;5,49;13,13;27,68;20,29;23,15;5,49;2,52;2,02;5,54;10,83;19,9;20,91;20,65;14,11;3,53;0;1,01;1,01;5,54;11,34;20,91;23,93;16,12;12,59;5,54;2,02;0;4,07;3,73;14,58;10,17;21,69;23,05;16,95;5,76;0;7,12;6,44;12,2;14,24;22,37;17,63;13,22;5,42;1,36;0;9,09;7,95;10,23;23,86;19,32;14,77;9,09;4,55;1,14;0;11,82;14,55;8,18;18,18;19,09;19,09;7,27;0;1,82;23,02;5,25;15,46;20,56;15,3;15,3;1,7;3,4;0;24,87;10,51;13,6;13,6;20,41;15,3;1,7;0;0;0;0;;;;;;;;;;;;;;;;;;;;;23,02;5,25;15,46;20,56;15,3;15,3;1,7;3,4;0;24,87;10,51;13,6;13,6;20,41;15,3;1,7;0;0;0;0
2021;16;Amapá;Privada;Urbana;Total;765,4;768,53;233,97;233,8;283,45;280,03;272,39;269,41;297,78;299,05;;;297,78;299,05;1,27;2,35;3,53;9,48;16,19;21,72;22,02;16,78;6,67;0;2,28;7,46;9,39;10,9;22,4;21,49;20,34;5,74;0,96;3,11;6,65;10,71;20,82;20,56;17,55;13,47;5,01;1,17;0,38;1,37;8,24;14,72;18,29;20,76;17,49;12,55;4,61;1,6;0;5,83;4,61;11,77;14,1;23,16;19,35;17,42;3,75;0;6,45;7,31;12,2;16,19;21;21,07;9,42;4,97;1,39;0;10,45;9,32;13,44;11,18;24,51;17,11;8,58;5,12;0,3;0;12,83;9,61;10,47;16,69;20,87;15,2;9,13;3,46;1,73;10,43;7,1;9,77;17,1;22,31;17,65;12,76;2,89;0;9,32;13,87;9,55;12,88;22,64;11,99;10,43;3,99;5,32;0;0;;;;;;;;;;;;;;;;;;;;;10,43;7,1;9,77;17,1;22,31;17,65;12,76;2,89;0;9,32;13,87;9,55;12,88;22,64;11,99;10,43;3,99;5,32;0;0
2021;16;Amapá;Privada;Urbana;Capital;760,94;766,17;234,05;232,84;281,95;279,55;271,48;271,22;296,69;298,66;;;296,69;298,66;1,48;2,14;4,57;11,63;16,43;22,66;22;13,29;5,81;0;2,67;8,87;10,81;10,09;20,47;21,93;19,32;5,83;0,49;3,44;6,98;10,67;21,09;20,45;16,62;13,27;5,46;1,52;0,2;1,47;9,05;15,73;17,5;19,81;17,9;12,54;4,33;1,47;0;6,45;4,92;10,79;15,47;23,68;18,05;17,58;3,05;0;6,21;7,62;12,19;16,88;20,52;22,27;8,09;4,81;1,41;0;10,92;9,8;14,57;6,72;26,33;17,93;8,4;5,32;0;0;13,19;7,87;11,28;16,17;21,49;13,83;9,79;4,68;1,7;12,15;8,1;8,1;15,38;22,27;16,6;14,98;2,43;0;11,34;15,79;7,29;11,34;21,05;9,72;12,15;4,86;6,48;0;0;;;;;;;;;;;;;;;;;;;;;12,15;8,1;8,1;15,38;22,27;16,6;14,98;2,43;0;11,34;15,79;7,29;11,34;21,05;9,72;12,15;4,86;6,48;0;0
2021;16;Amapá;Privada;Urbana;Interior;777,64;775,02;233,72;237,01;287,75;281,4;274,99;264,27;302,84;300,89;;;302,84;300,89;0,68;2,93;0,68;3,6;15,54;19,14;22,07;26,35;9,01;0;1,19;3,58;5,49;13,13;27,68;20,29;23,15;5,49;2,52;2,02;5,54;10,83;19,9;20,91;20,65;14,11;3,53;0;1,01;1,01;5,54;11,34;20,91;23,93;16,12;12,59;5,54;2,02;0;4,07;3,73;14,58;10,17;21,69;23,05;16,95;5,76;0;7,12;6,44;12,2;14,24;22,37;17,63;13,22;5,42;1,36;0;9,09;7,95;10,23;23,86;19,32;14,77;9,09;4,55;1,14;0;11,82;14,55;8,18;18,18;19,09;19,09;7,27;0;1,82;2,5;2,5;17,5;25;22,5;22,5;2,5;5;0;0;5;20;20;30;22,5;2,5;0;0;0;0;;;;;;;;;;;;;;;;;;;;;2,5;2,5;17,5;25;22,5;22,5;2,5;5;0;0;5;20;20;30;22,5;2,5;0;0;0;0
2021;16;Amapá;Privada;Rural;Total;;;;;;;;;209,3;210,25;;;209,3;210,25;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;66,67;11,11;11,11;11,11;0;0;0;0;0;77,78;22,22;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;66,67;11,11;11,11;11,11;0;0;0;0;0;77,78;22,22;0;0;0;0;0;0;0;0;0
2021;16;Amapá;Privada;Rural;Interior;;;;;;;;;209,3;210,25;;;209,3;210,25;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;66,67;11,11;11,11;11,11;0;0;0;0;0;77,78;22,22;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;66,67;11,11;11,11;11,11;0;0;0;0;0;77,78;22,22;0;0;0;0;0;0;0;0;0
2021;16;Amapá;Total - Estadual e Municipal;Total;Total;687,45;716,31;182,78;189,5;241,16;232,07;233,71;232,72;259,47;249,04;;;259,47;249,04;33,92;11,44;16,1;12,19;10,15;7,1;6,07;2,82;0,22;13,14;14,15;16,57;15,35;14,66;9,02;6,47;5,24;5,39;10,95;18,28;17,93;17,68;14,86;10,74;5,98;2,55;0,95;0,08;3,78;12,63;23,26;23,55;17,67;10,76;5,28;2,33;0,61;0,13;0;19,75;17,94;19,84;17,9;13,85;7,74;2,32;0,67;0;22,89;20,82;22,23;18,18;10,77;4,01;0,93;0,15;0,02;0;22,44;22,43;21,1;18,01;8,99;5,11;1,47;0,4;0,06;0;25,01;20,61;19,34;17,13;10,48;5,11;1,79;0,45;0,07;24,91;16,89;20,97;18,28;11,51;5,5;1,83;0,1;0,01;30,47;20,3;21,1;15,47;8,53;3,12;0,76;0,23;0,03;0;0;;;;;;;;;;;;;;;;;;;;;24,91;16,89;20,97;18,28;11,51;5,5;1,83;0,1;0,01;30,47;20,3;21,1;15,47;8,53;3,12;0,76;0,23;0,03;0;0
2021;16;Amapá;Total - Estadual e Municipal;Total;Capital;694,1;731,4;187,97;194,61;244,41;234,23;240,38;236,06;265,08;253,85;;;265,08;253,85;27,63;11,87;17,34;13,93;11,61;6,45;7,74;3,05;0,4;4,73;11,79;18,77;13,74;15,76;13,01;6,78;7,58;7,84;9,45;16,67;17,09;16,7;16,21;11,94;7,39;3,15;1,33;0,09;3,36;11,06;20,29;23,16;18,82;12,64;6,53;3,14;0,77;0,23;0;17,9;16,92;19,86;18,09;14,85;9,08;2,51;0,78;0;21,57;20,43;21,75;18,92;11,51;4,6;0,98;0,21;0,02;0;16,91;22,79;20,19;20,21;10,58;6,9;1,83;0,49;0,1;0;22,51;19,87;19,45;18,56;11,43;5,62;1,77;0,67;0,12;21,17;14,72;21,82;20,1;13,11;6,74;2,3;0,04;0;26,71;20,29;21,34;16,1;10,23;4,22;0,84;0,27;0;0;0;;;;;;;;;;;;;;;;;;;;;21,17;14,72;21,82;20,1;13,11;6,74;2,3;0,04;0;26,71;20,29;21,34;16,1;10,23;4,22;0,84;0,27;0;0;0
2021;16;Amapá;Total - Estadual e Municipal;Total;Interior;678,98;697,09;176,85;183,66;236,7;229,1;224,54;228,15;252;242,65;;;252;242,65;41,93;10,89;14,52;9,97;8,29;7,92;3,94;2,54;0;23,85;17,17;13,77;17,4;13,26;3,94;6,08;2,27;2,27;12,66;20,13;18,88;18,8;13,32;9,38;4,38;1,86;0,51;0,08;4,27;14,42;26,65;23,99;16,34;8,62;3,84;1,4;0,43;0,03;0;22,29;19,34;19,8;17,64;12,47;5,89;2,05;0,52;0;24,7;21,36;22,88;17,15;9,76;3,21;0,85;0,06;0,02;0;30,03;21,94;22,33;14,98;6,8;2,66;0,97;0,28;0;0;28,44;21,63;19,19;15,16;9,18;4,42;1,83;0,15;0;29,88;19,77;19,83;15,86;9,38;3,86;1,21;0,18;0,03;35,46;20,31;20,78;14,63;6,28;1,65;0,65;0,17;0,07;0;0;;;;;;;;;;;;;;;;;;;;;29,88;19,77;19,83;15,86;9,38;3,86;1,21;0,18;0,03;35,46;20,31;20,78;14,63;6,28;1,65;0,65;0,17;0,07;0;0
2021;16;Amapá;Total - Estadual e Municipal;Urbana;Total;689,67;715,87;187,17;192,85;244,85;235,32;236,79;236,13;263,63;251,96;;;263,63;251,96;32,41;11,12;16,79;12,29;10,59;6,74;6,64;3,15;0,27;12,13;14,25;16,98;15,9;15,09;9,69;6,9;4,62;4,45;9,31;16,25;17,58;18,15;15,93;11,91;6,68;3;1,1;0,09;3,15;11,13;21,85;23,95;18,65;11,86;5,88;2,66;0,73;0,15;0;17,02;17,05;20,14;18,81;15,05;8,61;2,56;0,77;0;20,39;19,91;22,81;19,43;11,65;4,55;1,05;0,18;0,01;0;19,52;22,32;21,73;19,1;9,46;5,62;1,7;0,48;0,07;0;22,24;20,15;20,23;17,67;11,55;5,63;1,9;0,54;0,08;21,82;16;21,27;19,65;12,56;6,4;2,17;0,12;0,02;28,23;20,25;20,64;16,71;9,6;3,46;0,81;0,27;0,04;0;0;;;;;;;;;;;;;;;;;;;;;21,82;16;21,27;19,65;12,56;6,4;2,17;0,12;0,02;28,23;20,25;20,64;16,71;9,6;3,46;0,81;0,27;0,04;0;0
2021;16;Amapá;Total - Estadual e Municipal;Urbana;Capital;696,42;731,67;191,42;197,46;246,88;236,37;243;238,93;267,34;255,55;;;267,34;255,55;25,92;11,4;18,05;14,12;12,05;6,63;7,95;3,41;0,46;4,08;11,51;19,39;13,48;16,22;13,71;6,67;7,5;7,44;8,33;15,38;16,52;16,88;16,82;12,83;8,09;3,57;1,48;0,1;2,81;9,96;19,18;23,42;19,46;13,39;7,17;3,49;0,87;0,25;0;16,29;16,27;19,81;18,49;15,77;9,81;2,72;0,84;0;19,94;19,92;21,94;19,75;11,99;5,09;1,12;0,24;0;0;14,57;22,83;20,1;21,42;10,96;7,37;2,07;0,55;0,12;0;20,59;19,15;19,63;19,2;12,61;6,1;1,83;0,76;0,13;19,5;14,57;21,62;20,77;13,6;7,36;2,55;0,04;0;25,55;20,07;20,8;16,92;10,95;4,53;0,88;0,3;0;0;0;;;;;;;;;;;;;;;;;;;;;19,5;14,57;21,62;20,77;13,6;7,36;2,55;0,04;0;25,55;20,07;20,8;16,92;10,95;4,53;0,88;0,3;0;0;0
2021;16;Amapá;Total - Estadual e Municipal;Urbana;Interior;680,53;694,5;181,99;187,25;241,68;233,67;227,05;231,73;257,71;246,24;;;257,71;246,24;41,2;10,74;15,09;9,8;8,62;6,87;4,86;2,81;0;23,02;17,96;13,71;19,17;13,55;4,26;7,21;0,71;0,41;10,5;17,32;18,87;19,68;14,84;10,79;4,97;2,32;0,63;0,08;3,57;12,56;25,09;24,6;17,66;9,99;4,3;1,64;0,55;0,03;0;18,15;18,27;20,65;19,3;13,91;6,73;2,3;0,68;0;21,11;19,9;24,18;18,93;11,12;3,71;0,95;0,08;0,03;0;27,27;21,52;24,29;15,46;7,09;2,88;1,12;0,36;0;0;24,83;21,73;21,17;15,28;9,89;4,91;2,01;0,19;0;25,52;18,29;20,71;17,85;10,92;4,88;1,55;0,24;0,05;32,5;20,54;20,39;16,38;7,43;1,74;0,69;0,23;0,09;0;0;;;;;;;;;;;;;;;;;;;;;25,52;18,29;20,71;17,85;10,92;4,88;1,55;0,24;0,05;32,5;20,54;20,39;16,38;7,43;1,74;0,69;0,23;0,09;0;0
2021;16;Amapá;Total - Estadual e Municipal;Rural;Total;675,95;718,59;163,64;174,86;222,38;215,56;218,07;215,44;238,2;234,09;;;238,2;234,09;41,73;13,09;12,49;11,68;7,83;8,96;3,11;1,11;0;18,37;13,64;14,46;12,51;12,47;5,53;4,27;8,51;10,25;18,11;27,14;19,43;15,64;10,22;5,64;2,94;0,56;0,28;0,04;6,55;19,18;29,42;21,79;13,37;5,97;2,65;0,9;0,11;0,05;0;33,64;22,45;18,3;13,31;7,76;3,29;1,11;0,15;0;35,58;25,44;19,25;11,8;6,3;1,25;0,3;0;0,07;0;37,28;23,01;17,85;12,44;6,61;2,53;0,27;0;0;0;39,11;22,95;14,82;14,36;5,07;2,46;1,23;0;0;40,69;21,43;19,43;11,32;6,1;0,9;0,13;0;0;41,94;20,53;23,44;9,1;3,11;1,39;0,49;0;0;0;0;;;;;;;;;;;;;;;;;;;;;40,69;21,43;19,43;11,32;6,1;0,9;0,13;0;0;41,94;20,53;23,44;9,1;3,11;1,39;0,49;0;0;0;0
2021;16;Amapá;Total - Estadual e Municipal;Rural;Capital;679,78;729,77;170,27;179,99;226,02;218,31;220,92;214,64;244,7;238,42;;;244,7;238,42;38,19;14,73;12,96;12,74;8,84;5,28;6,44;0,82;0;8,73;13,51;14,95;15,35;12,94;8,71;7,47;8,05;10,29;15,19;23,28;20,02;15,79;13,08;7,34;3,78;1,01;0,51;0;6,2;16,72;25,98;21,87;15,56;8,77;3,21;1,35;0,23;0,11;0;29,85;21,75;20,28;15,13;8;3,65;0,99;0,35;0;33,73;24,18;20,35;12,74;7,91;0,93;0;0;0,17;0;34,3;22,47;20,86;11,18;7,74;3,44;0;0;0;0;36,85;25,24;18,09;13,83;2,71;2,03;1,26;0;0;36,27;16,13;23,7;14,05;8,68;1,18;0;0;0;37,26;22,27;26,25;8,69;3,65;1,45;0,42;0;0;0;0;;;;;;;;;;;;;;;;;;;;;36,27;16,13;23,7;14,05;8,68;1,18;0;0;0;37,26;22,27;26,25;8,69;3,65;1,45;0,42;0;0;0;0
2021;16;Amapá;Total - Estadual e Municipal;Rural;Interior;672,36;708,14;157,83;170,35;219,77;213,6;216,03;216,01;234,75;231,79;;;234,75;231,79;45,04;11,55;12,06;10,68;6,89;12,4;0;1,38;0;27,39;13,77;13,99;9,86;12,03;2,55;1,28;8,93;10,21;20,67;30,53;18,92;15,51;7,71;4,14;2,2;0,16;0,08;0,08;6,87;21,34;32,45;21,72;11,46;3,52;2,16;0,5;0;0;0;36,35;22,95;16,88;12,01;7,58;3,03;1,2;0;0;36,9;26,34;18,47;11,14;5,15;1,49;0,52;0;0;0;39,4;23,39;15,7;13,34;5,81;1,88;0,47;0;0;0;40,73;21,32;12,48;14,73;6,76;2,77;1,21;0;0;43,05;24,25;17,16;9,87;4,73;0,75;0,19;0;0;44,43;19,61;21,95;9,32;2,82;1,35;0,53;0;0;0;0;;;;;;;;;;;;;;;;;;;;;43,05;24,25;17,16;9,87;4,73;0,75;0,19;0;0;44,43;19,61;21,95;9,32;2,82;1,35;0,53;0;0;0;0
2021;16;Amapá;Total - Federal, Estadual e Municipal;Total;Total;687,45;716,31;182,78;189,5;241,16;232,07;233,71;232,72;259,47;249,04;;;259,47;249,04;33,92;11,44;16,1;12,19;10,15;7,1;6,07;2,82;0,22;13,14;14,15;16,57;15,35;14,66;9,02;6,47;5,24;5,39;10,95;18,28;17,93;17,68;14,86;10,74;5,98;2,55;0,95;0,08;3,78;12,63;23,26;23,55;17,67;10,76;5,28;2,33;0,61;0,13;0;19,75;17,94;19,84;17,9;13,85;7,74;2,32;0,67;0;22,89;20,82;22,23;18,18;10,77;4,01;0,93;0,15;0,02;0;22,44;22,43;21,1;18,01;8,99;5,11;1,47;0,4;0,06;0;25,01;20,61;19,34;17,13;10,48;5,11;1,79;0,45;0,07;24,91;16,89;20,97;18,28;11,51;5,5;1,83;0,1;0,01;30,47;20,3;21,1;15,47;8,53;3,12;0,76;0,23;0,03;0;0;;;;;;;;;;;;;;;;;;;;;24,91;16,89;20,97;18,28;11,51;5,5;1,83;0,1;0,01;30,47;20,3;21,1;15,47;8,53;3,12;0,76;0,23;0,03;0;0
2021;16;Amapá;Total - Federal, Estadual e Municipal;Total;Capital;694,1;731,4;187,97;194,61;244,41;234,23;240,38;236,06;265,08;253,85;;;265,08;253,85;27,63;11,87;17,34;13,93;11,61;6,45;7,74;3,05;0,4;4,73;11,79;18,77;13,74;15,76;13,01;6,78;7,58;7,84;9,45;16,67;17,09;16,7;16,21;11,94;7,39;3,15;1,33;0,09;3,36;11,06;20,29;23,16;18,82;12,64;6,53;3,14;0,77;0,23;0;17,9;16,92;19,86;18,09;14,85;9,08;2,51;0,78;0;21,57;20,43;21,75;18,92;11,51;4,6;0,98;0,21;0,02;0;16,91;22,79;20,19;20,21;10,58;6,9;1,83;0,49;0,1;0;22,51;19,87;19,45;18,56;11,43;5,62;1,77;0,67;0,12;21,17;14,72;21,82;20,1;13,11;6,74;2,3;0,04;0;26,71;20,29;21,34;16,1;10,23;4,22;0,84;0,27;0;0;0;;;;;;;;;;;;;;;;;;;;;21,17;14,72;21,82;20,1;13,11;6,74;2,3;0,04;0;26,71;20,29;21,34;16,1;10,23;4,22;0,84;0,27;0;0;0
